cand,players,tag,salary,book_rank,book_rank_cov,sel_mean,sel_p194,aud_mean,aud_p194,gen_mean,book_rank_wemax,actual,actual_rank,actual_payout,e_payout,p_cash,p_top1000,p_top100,sim_mean,sim_q99,e_payout_capped,e_log
714,"00-0033921,00-0034855,00-0034960,00-0036223,00-0036555,00-0037240,00-0038129,00-0038597,JAX_DST",boom,49100,,,118.065735,0.0017,118.06575,0.0011,118.06575,,130.84,537273,0.0,1.82,0.1581,0.0005,0.0001,118.06575,176.4383,1.77,0.3691669437431993
715,"00-0035228,00-0035229,00-0035685,00-0036322,00-0036963,00-0038124,00-0039032,00-0039040,CLE_DST",boom,49700,90.0,,118.477425,0.0016,118.477425,0.0022,118.477425,35.0,153.72,283152,0.0,2.502,0.1744,0.0014,0.0002,118.477425,178.39532,2.352,0.41451792196154985
716,"00-0035644,00-0036912,00-0037239,00-0039040,00-0039064,00-0039139,00-0039376,00-0039811,PHI_DST",boom,49900,,,119.881775,0.0023,119.881775,0.0021,119.881775,,136.7,472341,0.0,2.032,0.162,0.001,0.0001,119.881775,178.74832,1.932,0.3761466583653582
717,"00-0036900,00-0036963,00-0037252,00-0038128,00-0038542,00-0038563,00-0039040,00-0041523,JAX_DST",boom,49200,76.0,46.0,124.64213,0.0052,124.64213,0.0062,124.64213,68.0,127.4,573749,0.0,6.515,0.2535,0.0049,0.0011,124.64213,187.30656,5.115,0.6263554764752393
718,"00-0029604,00-0032764,00-0037291,00-0037744,00-0038563,00-0039040,00-0039064,00-0040122,PHI_DST",boom,50000,24.0,,120.48535,0.0058,120.48535,0.0067,120.48534,25.0,167.3,158701,8.0,6.2679,0.2254,0.0055,0.0007,120.48534,188.12735,4.9679,0.5675437255997697
719,"00-0034383,00-0036554,00-0036963,00-0038933,00-0039139,00-0039163,00-0039811,00-0040735,JAX_DST",boom,49400,,,123.527664,0.0028,123.527664,0.005,123.527664,,161.66000000000005,205648,0.0,4.3424,0.2387,0.0034,0.0002,123.527664,182.55782,3.8424,0.5826440447492377
720,"00-0036275,00-0036322,00-0036555,00-0039150,00-0039491,00-0040124,00-0040663,00-0040666,JAX_DST",boom,49200,,,121.26453,0.0044,121.26453,0.0047,121.26453,,200.44,18120,15.0,7.299,0.2303,0.0047,0.0009,121.26453,186.1726,4.699,0.5744243816998079
721,"00-0035640,00-0036554,00-0037248,00-0038542,00-0038728,00-0038933,00-0039163,00-0040735,JAX_DST",boom,49000,,,114.01733,0.0012,114.01733,0.0008,114.01733,,135.56,484898,0.0,2.5519,0.1549,0.0013,0.0003,114.017334,172.20589,2.3019,0.3720951977031858
722,"00-0036912,00-0038124,00-0038542,00-0039344,00-0039918,00-0039919,00-0040126,00-0040663,JAX_DST",boom,49800,,,114.17745,0.0006,114.17745,0.0005,114.17745,,144.06,388446,0.0,2.3701,0.132,0.0009,0.0001,114.17745,170.83742,1.7201,0.31139075540878114
723,"00-0035644,00-0036252,00-0036900,00-0037239,00-0037746,00-0039064,00-0039139,00-0039376,JAX_DST",boom,49100,,,114.86662,0.001,114.866615,0.0008,114.86662,,139.2,443993,0.0,1.2264,0.1114,0.0002,0.0001,114.86662,172.80173,1.1264,0.2544936561358008
724,"00-0032764,00-0035261,00-0036355,00-0037744,00-0038124,00-0038544,00-0039811,00-0039915,JAX_DST",boom,49900,83.0,,121.53217,0.003,121.53217,0.0029,121.53217,,156.76,252074,0.0,3.9138,0.2189,0.0027,0.0003,121.53217,182.14075,3.5138,0.5292223194056261
725,"00-0032764,00-0034855,00-0035659,00-0035685,00-0036900,00-0036919,00-0040129,00-0041094,JAX_DST",boom,49400,,,117.28331,0.0022,117.28331,0.0018,117.28331,,115.54,681475,0.0,6.1731,0.1692,0.0016,0.0002,117.28331,178.8116,2.2731,0.4021338038306256
726,"00-0023459,00-0035261,00-0035640,00-0036410,00-0036894,00-0036912,00-0038542,00-0041438,JAX_DST",boom,49000,,,115.59085,0.002,115.59085,0.0016,115.59085,,109.84,721511,0.0,2.9509,0.1544,0.0025,0.0001,115.59085,175.30095,2.5509,0.3750401199960128
727,"00-0036900,00-0036963,00-0038120,00-0038563,00-0038579,00-0039040,00-0039066,00-0040122,JAX_DST",boom,49400,,67.0,123.914474,0.0045,123.914474,0.0061,123.914474,,127.9,568572,0.0,3.6034,0.2341,0.0029,0.0003,123.914474,185.6701,3.5534,0.5660822483945607
728,"00-0034844,00-0035228,00-0036252,00-0036322,00-0038046,00-0038124,00-0038994,00-0039040,JAX_DST",boom,49200,,,117.144615,0.0018,117.144615,0.0016,117.144615,,108.92,727241,0.0,3.0351,0.1701,0.0017,0.0003,117.144615,177.76144,2.4851,0.41020645452424925
729,"00-0034844,00-0035228,00-0036900,00-0037238,00-0037239,00-0038994,00-0039811,00-0040215,JAX_DST",boom,49900,,,120.77622,0.0017,120.77622,0.0011,120.77622,,66.22,829250,0.0,2.5115,0.1845,0.0008,0.0001,120.77622,176.72571,2.2115,0.43305117948509586
730,"00-0031588,00-0036290,00-0036555,00-0036900,00-0038124,00-0038597,00-0039918,00-0040735,JAX_DST",boom,50000,,,121.06162,0.004,121.06162,0.003,121.06162,,169.16,144843,8.0,103.123,0.2096,0.002,0.0003,121.06162,181.17078,3.073,0.5035104374006574
731,"00-0036970,00-0037239,00-0037240,00-0038542,00-0039139,00-0039424,00-0039880,00-0040743,JAX_DST",boom,49800,,,122.59585,0.0051,122.59584,0.005,122.59584,,178.0,89076,8.0,3.0697,0.2167,0.0013,0.0002,122.59585,185.4733,2.6697,0.5117402733273189
732,"00-0032764,00-0034796,00-0034798,00-0037238,00-0038124,00-0039064,00-0040666,00-0041125,JAX_DST",boom,49300,,,111.03979,0.002,111.03979,0.0017,111.03979,,162.16,201203,0.0,2.5777,0.1306,0.0016,0.0003,111.03979,176.57397,2.0277,0.31436916015616845
733,"00-0033106,00-0036259,00-0036275,00-0036963,00-0036973,00-0039065,00-0039139,00-0039901,JAX_DST",boom,49600,,,122.870186,0.0067,122.870186,0.0058,122.8702,,156.84,251406,0.0,4.0473,0.2312,0.0021,0.0004,122.8702,189.81323,3.5473,0.55593440277714
734,"00-0032764,00-0036442,00-0036900,00-0037248,00-0037261,00-0038619,00-0040129,00-0040736,JAX_DST",boom,49100,,,119.66038,0.0029,119.66038,0.003,119.66038,,104.86,750409,0.0,2.7892,0.189,0.0013,0.0002,119.660385,179.60812,2.5392,0.45026594743485804
735,"00-0031588,00-0035249,00-0036223,00-0036264,00-0037248,00-0038124,00-0039040,00-0040667,JAX_DST",boom,49200,,,114.8152,0.0009,114.815186,0.0004,114.815186,,154.98000000000002,270456,0.0,103.0282,0.1455,0.002,0.0004,114.8152,171.88007,2.4782,0.35228438101125686
736,"00-0036900,00-0036971,00-0038935,00-0039139,00-0039893,00-0040122,00-0040129,00-0041131,JAX_DST",boom,49400,,,122.1651,0.0014,122.1651,0.0013,122.1651,,144.2,387003,0.0,3.1893,0.1958,0.0021,0.0002,122.1651,178.21866,2.6893,0.46621042846612093
737,"00-0026158,00-0036410,00-0036900,00-0038129,00-0038542,00-0039491,00-0040124,00-0040784,PHI_DST",boom,49300,,,118.00491,0.0026,118.00491,0.0021,118.00493,,107.3,737004,0.0,2.6814,0.1712,0.0014,0.0002,118.00491,179.18466,2.2314,0.40363816550935205
738,"00-0035710,00-0036223,00-0037239,00-0037664,00-0038997,00-0039064,00-0040128,00-0040583,JAX_DST",boom,50000,16.0,7.0,116.97502,0.0091,116.97502,0.0074,116.97502,19.0,140.44,430060,0.0,12.9458,0.2084,0.0076,0.0006,116.97502,192.89146,5.6458,0.5425936194160704
739,"00-0034351,00-0036389,00-0036912,00-0037239,00-0038611,00-0039915,00-0040242,00-0040735,JAX_DST",boom,49200,,,114.0192,0.0012,114.0192,0.0015,114.0192,,145.52,372361,0.0,1.6794,0.1249,0.0003,0.0001,114.0192,172.61298,1.3794,0.2890378161557008
740,"00-0035228,00-0035249,00-0036223,00-0036322,00-0036900,00-0039491,00-0039811,00-0039915,JAX_DST",boom,49400,,,123.462036,0.003,123.462036,0.0035,123.462036,,138.01999999999998,457334,0.0,3.7834,0.2322,0.0017,0.0003,123.462036,181.10739,3.0834,0.553549171796508
741,"00-0035685,00-0036264,00-0036322,00-0036554,00-0036555,00-0039139,00-0039146,00-0040598,LV_DST",boom,49800,,,117.581726,0.0009,117.581726,0.0022,117.581726,,185.08,57215,8.0,4.6263,0.161,0.0015,0.0001,117.581726,173.2652,2.2263,0.3849178826595088
742,"00-0036275,00-0036900,00-0037744,00-0039150,00-0040124,00-0040218,00-0040719,00-0040784,PHI_DST",boom,49500,,,117.95217,0.0012,117.95217,0.0014,117.95217,,128.83999999999995,558975,0.0,2.3707,0.1601,0.001,0.0002,117.95217,173.76562,2.0707,0.379111636611344
743,"00-0033106,00-0035644,00-0036900,00-0036963,00-0038124,00-0039139,00-0040669,00-0041125,JAX_DST",boom,50000,,,119.5055,0.0038,119.5055,0.005,119.5055,,148.94,334379,0.0,2.3636,0.1808,0.0009,0.0002,119.5055,184.85387,2.1636,0.4243011117228713
744,"00-0033246,00-0035659,00-0035685,00-0036389,00-0036912,00-0036973,00-0037239,00-0038120,JAX_DST",boom,49600,,,120.379524,0.0024,120.379524,0.0025,120.379524,,147.12,354191,0.0,2.9523,0.195,0.0017,0.0002,120.379524,180.36824,2.6523,0.46623015518627564
745,"00-0030565,00-0032764,00-0036900,00-0037740,00-0038115,00-0038120,00-0039139,00-0039890,JAX_DST",boom,49200,,24.0,122.5475,0.0057,122.5475,0.0056,122.5475,,148.79999999999998,335978,0.0,5.6093,0.2265,0.0051,0.0005,122.5475,187.25598,4.4093,0.5596424859938585
746,"00-0031588,00-0034365,00-0036389,00-0036900,00-0036912,00-0038542,00-0038597,00-0040024,JAX_DST",boom,49900,,,116.01535,0.0012,116.01535,0.001,116.01535,,114.82,687005,0.0,1.7777,0.1372,0.0008,0.0001,116.01535,173.89635,1.6277,0.3211629262184472
747,"00-0033537,00-0034960,00-0035685,00-0036322,00-0036900,00-0038542,00-0040663,00-0040782,JAX_DST",boom,49400,,,110.25261,0.0003,110.252625,0.0005,110.25261,,138.9,447450,0.0,1.1258,0.0915,0.0005,0.0001,110.252625,163.33482,1.0758,0.21332594316605977
748,"00-0034351,00-0036389,00-0036900,00-0036912,00-0037228,00-0037809,00-0038120,00-0039146,JAX_DST",boom,49000,89.0,,121.0979,0.0028,121.097885,0.0026,121.097885,86.0,115.62,680796,0.0,4.3242,0.2022,0.002,0.0003,121.0979,179.19868,2.9742,0.4833454197185627
749,"00-0036322,00-0038046,00-0039040,00-0039918,00-0039919,00-0040124,00-0040735,00-0040784,LAC_DST",boom,49100,,,113.49235,0.0012,113.49235,0.0006,113.49235,,116.26,675689,0.0,101.4864,0.1313,0.0005,0.0001,113.49235,172.41176,1.5864,0.3097456865861017
750,"00-0036223,00-0038994,00-0039040,00-0039150,00-0039491,00-0039849,00-0040124,00-0040126,JAX_DST",boom,49700,81.0,,120.714485,0.0015,120.714485,0.0014,120.714485,51.0,137.74,460454,0.0,3.248,0.2051,0.002,0.0002,120.714485,178.71956,3.048,0.4912001056246796
751,"00-0034844,00-0035659,00-0036264,00-0036322,00-0038124,00-0038544,00-0038996,00-0040784,PHI_DST",boom,49400,,,115.95896,0.0014,115.95896,0.0007,115.95896,,126.98,578002,0.0,2.7734,0.1589,0.0018,0.0001,115.95895,172.78833,2.3734,0.38017030244364713
752,"00-0035659,00-0036410,00-0036442,00-0036900,00-0037809,00-0038597,00-0039811,00-0040237,JAX_DST",boom,49100,,81.0,120.192924,0.0054,120.192924,0.0075,120.192924,,69.36,828242,0.0,12.3677,0.2156,0.0049,0.001,120.192924,187.19063,4.3177,0.5333481673946439
753,"00-0037239,00-0037744,00-0038124,00-0038555,00-0039139,00-0039146,00-0039424,00-0040743,JAX_DST",boom,49700,,,115.7327,0.0022,115.7327,0.002,115.7327,,196.4,25154,10.0,1.4422,0.1302,0.0006,0.0,115.7327,176.67244,1.4422,0.3033031554126498
754,"00-0033293,00-0035689,00-0036275,00-0036554,00-0036963,00-0039139,00-0039163,00-0040138,JAX_DST",boom,49200,,,119.078514,0.0027,119.078514,0.0024,119.07852,,173.36,116334,8.0,3.1128,0.1864,0.0023,0.0004,119.07852,176.9598,3.1128,0.4501377639835453
755,"00-0033293,00-0038542,00-0038597,00-0039150,00-0039915,00-0040124,00-0040126,00-0040218,JAX_DST",boom,49000,,,118.68,0.0008,118.679985,0.0012,118.68,,138.24,454802,0.0,2.07,0.1684,0.0009,0.0001,118.68,172.1128,1.92,0.39310412872720224
756,"00-0033662,00-0036410,00-0036970,00-0037228,00-0037238,00-0038542,00-0038606,00-0040719,JAX_DST",boom,49400,,,107.227585,0.0017,107.227585,0.0012,107.22758,,106.82,739716,0.0,3.2422,0.1091,0.0016,0.0004,107.227585,173.36334,1.9922,0.2689286594144105
757,"00-0034844,00-0036389,00-0036912,00-0037238,00-0037809,00-0038393,00-0039139,00-0040729,JAX_DST",boom,49700,,,116.66473,0.0044,116.664734,0.0037,116.66473,,128.32,564069,0.0,3.651,0.1748,0.0028,0.0004,116.664734,183.41112,3.051,0.42770647316021987
758,"00-0033106,00-0033921,00-0036555,00-0036754,00-0036963,00-0037239,00-0039139,00-0039811,JAX_DST",boom,50000,70.0,59.0,126.15236,0.0078,126.15236,0.0082,126.15236,,164.14,184111,0.0,5.3386,0.2717,0.0028,0.0004,126.15236,192.0592,4.0886,0.6530494014723991
759,"00-0023459,00-0032764,00-0035640,00-0036322,00-0036894,00-0037248,00-0037740,00-0037746,JAX_DST",boom,49200,,,112.2274,0.0005,112.2274,0.001,112.2274,,145.54,372222,0.0,1.5357,0.1234,0.0008,0.0,112.2274,168.76701,1.5357,0.29266201243573015
760,"00-0034351,00-0034844,00-0035659,00-0037239,00-0039361,00-0039910,00-0040122,00-0041040,JAX_DST",boom,49800,,,117.5203,0.0027,117.5203,0.0018,117.52029,,171.36,129375,8.0,3.9347,0.1694,0.0028,0.0002,117.5203,179.22598,2.8847,0.411915972455689
761,"00-0033106,00-0034270,00-0034837,00-0036912,00-0036963,00-0036973,00-0038997,00-0039139,JAX_DST",boom,49600,,,118.975426,0.0022,118.975426,0.0023,118.975426,,124.54000000000002,602205,0.0,1.7857,0.1685,0.0006,0.0,118.975426,179.80753,1.7857,0.3886767951355495
762,"00-0035644,00-0036555,00-0036963,00-0037239,00-0039139,00-0039424,00-0040743,00-0041027,JAX_DST",boom,49800,,,123.61447,0.008,123.61447,0.0076,123.61447,,209.6,7880,20.0,15.6162,0.239,0.0027,0.0003,123.61447,190.87059,3.7662,0.5751854588463544
763,"00-0036040,00-0036554,00-0036900,00-0037248,00-0038608,00-0039064,00-0039163,00-0040583,PHI_DST",boom,50000,,,118.06753,0.0037,118.06753,0.0038,118.06753,,107.26,737115,0.0,6.4654,0.1913,0.0053,0.0004,118.06751,181.95944,4.3654,0.48072218423431334
764,"00-0036040,00-0037239,00-0037240,00-0037248,00-0038120,00-0039491,00-0040122,00-0040743,JAX_DST",boom,50000,,,125.58141,0.0037,125.58141,0.0026,125.58143,,201.5,16528,15.0,3.4706,0.2496,0.0019,0.0003,125.58143,183.96301,3.3206,0.5908975939189031
765,"00-0033537,00-0036555,00-0036912,00-0036963,00-0037248,00-0040663,00-0040719,00-0041547,JAX_DST",boom,49500,,,114.92391,0.0012,114.92393,0.001,114.9239,,121.3,632626,0.0,1.9668,0.1364,0.002,0.0,114.92391,171.61134,1.9668,0.3269970002098244
766,"00-0033662,00-0036223,00-0036554,00-0036970,00-0037228,00-0037238,00-0038542,00-0039901,JAX_DST",boom,50000,,,107.07233,0.0016,107.07233,0.0016,107.07233,,117.22,668095,0.0,8.3175,0.1145,0.0035,0.001,107.07233,171.26964,3.0675,0.2855082971336092
767,"00-0034975,00-0035640,00-0035710,00-0036223,00-0037240,00-0037664,00-0037744,00-0038997,JAX_DST",boom,49400,,,111.43227,0.0034,111.43227,0.0022,111.432274,,109.74,722164,0.0,4.4874,0.1371,0.0036,0.0006,111.43227,179.59505,3.0374,0.34294748230453204
768,"00-0035229,00-0036259,00-0036963,00-0037240,00-0038124,00-0039139,00-0039923,00-0041027,JAX_DST",boom,49300,,,114.360374,0.0021,114.360374,0.0022,114.360374,,150.10000000000002,321699,0.0,2.0801,0.1388,0.0017,0.0001,114.36039,177.04185,2.0801,0.331109872952185
769,"00-0034981,00-0036223,00-0036355,00-0037248,00-0038544,00-0039849,00-0039915,00-0040666,JAX_DST",boom,49000,,,120.01948,0.0061,120.01948,0.0059,120.01948,,103.26,758426,0.0,4.1135,0.2139,0.0035,0.0003,120.01948,187.86438,3.5635,0.5252255935701824
770,"00-0030279,00-0032764,00-0033217,00-0034844,00-0035710,00-0036554,00-0038597,00-0039915,JAX_DST",boom,49600,,,118.4246,0.0005,118.4246,0.0013,118.4246,,138.74,449250,0.0,1.91,0.1632,0.0008,0.0,118.4246,175.05417,1.91,0.38518393223131436
771,"00-0033106,00-0036900,00-0036963,00-0038685,00-0039065,00-0039139,00-0039424,00-0041547,JAX_DST",boom,49700,,,122.33222,0.0066,122.33222,0.006,122.33222,,140.34,431179,0.0,2.9439,0.2172,0.0011,0.0002,122.33222,188.91367,2.7439,0.5135191032257478
772,"00-0033921,00-0034857,00-0036554,00-0037248,00-0038563,00-0038933,00-0039901,00-0040122,JAX_DST",boom,49000,,,113.12061,0.0017,113.12061,0.0017,113.12061,,153.56,284704,0.0,4.4796,0.1599,0.0029,0.0006,113.12063,175.35048,3.1796,0.39429004717558463
773,"00-0034975,00-0036040,00-0036963,00-0037239,00-0038563,00-0039064,00-0039139,00-0040743,JAX_DST",boom,49500,,,126.04637,0.0075,126.04635,0.0077,126.046364,,191.6,36098,10.0,3.4157,0.2594,0.0012,0.0003,126.046364,190.46262,3.1157,0.609621435629062
774,"00-0036275,00-0036355,00-0036554,00-0038046,00-0038542,00-0038559,00-0038606,00-0039915,JAX_DST",boom,49600,,,119.2343,0.0013,119.2343,0.0011,119.2343,,164.26,182974,0.0,2.8688,0.1806,0.0014,0.0002,119.2343,175.01411,2.3688,0.4255609144508029
775,"00-0037228,00-0037239,00-0037744,00-0038542,00-0039424,00-0040124,00-0040669,00-0040743,JAX_DST",boom,49100,,,116.94684,0.0014,116.94684,0.0011,116.94684,,171.89999999999998,125986,8.0,1.4849,0.1449,0.0005,0.0,116.94684,174.08644,1.4849,0.3353541157154098
776,"00-0033119,00-0034844,00-0037740,00-0037744,00-0038544,00-0038559,00-0040784,00-0041027,PHI_DST",boom,49700,,,111.04143,0.0015,111.04145,0.0017,111.041435,,101.18,768070,0.0,16.5885,0.1303,0.0028,0.0003,111.04143,175.84651,2.5885,0.32388920155773276
777,"00-0032764,00-0034753,00-0034796,00-0038124,00-0038997,00-0039064,00-0039874,00-0040122,JAX_DST",boom,49400,,,116.32775,0.0061,116.32776,0.0053,116.32775,,195.16,27643,10.0,4.7159,0.1834,0.0038,0.0004,116.32775,185.7412,3.4659,0.4567917710905994
778,"00-0036973,00-0037239,00-0037248,00-0037740,00-0039066,00-0039139,00-0039424,00-0040743,JAX_DST",boom,49000,19.0,44.0,129.73264,0.0119,129.73264,0.0114,129.73264,24.0,178.7,85560,8.0,6.9931,0.3263,0.004,0.0003,129.73264,195.63152,5.2931,0.8004730579148558
779,"00-0033293,00-0033869,00-0036322,00-0036900,00-0038117,00-0038120,00-0040126,00-0041438,JAX_DST",boom,49400,,,113.36907,0.0011,113.369064,0.0006,113.36907,,96.8,785226,0.0,1.9816,0.1301,0.0014,0.0001,113.36907,172.79846,1.8816,0.3107121155514298
780,"00-0035261,00-0036900,00-0036963,00-0038117,00-0039361,00-0040676,00-0041032,00-0041438,JAX_DST",boom,49000,,89.0,116.7646,0.0038,116.76459,0.0038,116.7646,,110.3,718527,0.0,8.636,0.1687,0.0046,0.0008,116.7646,182.69705,4.036,0.4244648165101423
781,"00-0036410,00-0036442,00-0036900,00-0036919,00-0038046,00-0039139,00-0039901,00-0040735,JAX_DST",boom,49600,,,119.15466,0.002,119.15468,0.0027,119.15468,,92.26,799249,0.0,1.6809,0.1631,0.0003,0.0,119.15468,179.5081,1.6809,0.37895728479966445
782,"00-0034827,00-0034857,00-0035685,00-0036900,00-0036988,00-0037256,00-0039139,00-0039359,JAX_DST",boom,49000,,,111.910065,0.0005,111.91005,0.0006,111.910065,,161.26,209195,0.0,1.3677,0.1066,0.0006,0.0001,111.910065,169.22328,1.3177,0.25142102110288395
783,"00-0034960,00-0036252,00-0036963,00-0036971,00-0037240,00-0038542,00-0038935,00-0040784,PHI_DST",boom,49200,,,115.3213,0.0008,115.32127,0.0015,115.32129,,135.89999999999998,481361,0.0,2.4379,0.1495,0.0011,0.0002,115.32129,176.14299,2.0379,0.3558586995847858
784,"00-0032392,00-0033662,00-0034827,00-0036139,00-0036963,00-0037238,00-0038542,00-0039040,JAX_DST",boom,49600,,,106.2308,0.0006,106.2308,0.001,106.2308,,124.92,598592,0.0,1.4304,0.0906,0.0017,0.0,106.2308,168.02599,1.4304,0.21885873711166906
785,"00-0030565,00-0034837,00-0036554,00-0036900,00-0037248,00-0037755,00-0039139,00-0039890,JAX_DST",boom,49000,,,113.009636,0.0004,113.009636,0.0006,113.00963,,103.2,758809,0.0,1.2323,0.1038,0.0003,0.0001,113.009636,167.13625,1.1323,0.23932550019332202
786,"00-0033119,00-0034844,00-0036554,00-0037744,00-0038544,00-0039849,00-0041027,00-0041547,JAX_DST",boom,49900,,,112.410225,0.0023,112.410225,0.0027,112.410225,,113.98,693127,0.0,9.8505,0.148,0.0048,0.0013,112.410225,178.81573,4.0505,0.376349404212665
787,"00-0023459,00-0036252,00-0036894,00-0036900,00-0036970,00-0037740,00-0038542,00-0040666,JAX_DST",boom,49800,74.0,65.0,122.097626,0.003,122.097626,0.004,122.097626,,107.64,735025,0.0,8.2087,0.2182,0.0039,0.0004,122.097626,181.95134,3.9087,0.5344887943201557
788,"00-0036410,00-0036442,00-0036554,00-0037239,00-0038542,00-0038619,00-0039066,00-0039361,JAX_DST",boom,49900,,,123.38466,0.0025,123.38466,0.0031,123.38466,,154.46,275513,0.0,3.2642,0.2152,0.0015,0.0004,123.384674,181.68454,2.8642,0.5047262064894672
789,"00-0032764,00-0034827,00-0037740,00-0039918,00-0039919,00-0040124,00-0040126,00-0040236,JAX_DST",boom,49700,,,116.66,0.002,116.66,0.0021,116.66001,,168.56,149316,8.0,2.82,0.1808,0.0015,0.0003,116.66,177.57263,2.52,0.4339339371499238
790,"00-0034351,00-0036554,00-0036912,00-0036963,00-0037248,00-0038618,00-0039163,00-0039811,JAX_DST",boom,49000,,,117.95058,0.0023,117.95058,0.0023,117.95058,,133.16000000000005,511760,0.0,3.958,0.1838,0.0028,0.0006,117.95058,178.66493,3.308,0.4486383861685539
791,"00-0033921,00-0034827,00-0034857,00-0035689,00-0036322,00-0039040,00-0040138,00-0040666,JAX_DST",boom,49000,,,109.5029,0.0004,109.502884,0.0002,109.5029,,144.06,388446,0.0,1.4127,0.096,0.0006,0.0001,109.5029,166.77757,1.2127,0.22647974723677108
792,"00-0033106,00-0036040,00-0036252,00-0036963,00-0037240,00-0037248,00-0039919,00-0040784,PHI_DST",boom,49400,,,118.6586,0.003,118.6586,0.0018,118.6586,,103.94,755234,0.0,3.1606,0.1741,0.0015,0.0001,118.6586,178.13829,2.2606,0.4106725870258061
793,"00-0033526,00-0036223,00-0036442,00-0036900,00-0037744,00-0038619,00-0039589,00-0040122,JAX_DST",boom,49700,,,114.64395,0.0009,114.64395,0.0015,114.64395,,128.86,558383,0.0,1.4155,0.1335,0.0005,0.0,114.64395,174.12656,1.4155,0.30912712151306054
794,"00-0035229,00-0036264,00-0037238,00-0038124,00-0038996,00-0039139,00-0039919,00-0040666,JAX_DST",boom,49500,73.0,,121.81365,0.0016,121.81365,0.0017,121.81365,83.0,155.88,261250,0.0,3.2447,0.2065,0.0024,0.0003,121.81366,176.81972,3.0947,0.49570794488922004
795,"00-0035228,00-0035229,00-0035685,00-0036322,00-0036912,00-0038124,00-0038544,00-0040666,JAX_DST",boom,49500,,,120.49815,0.003,120.49815,0.0038,120.49815,,144.32,385705,0.0,4.0564,0.2054,0.0017,0.0003,120.49815,181.18411,2.9564,0.49453711626274727
796,"00-0033858,00-0036264,00-0036322,00-0037239,00-0038542,00-0039146,00-0039344,00-0039915,JAX_DST",boom,49600,,,113.730125,0.0005,113.73011,0.0009,113.730125,,169.57999999999998,141933,8.0,1.3781,0.1258,0.0006,0.0,113.730125,169.22745,1.3781,0.29313012015966944
797,"00-0033106,00-0034829,00-0036963,00-0037239,00-0037248,00-0039146,00-0040122,00-0040669,JAX_DST",boom,49300,,,118.84915,0.0017,118.84915,0.0016,118.84915,,158.74,232797,0.0,2.2791,0.161,0.0009,0.0003,118.84915,176.85501,2.0791,0.3758068091203426
