season,week,score_rank,tag,lineup_score,player,pos,team,salary,proj,actual
2025,10,31,game,111.7,Pat Bryant,WR,DEN,3200,13.5,5.3
2025,10,32,boom,110.5,Jaxon Smith-Njigba,WR,SEA,8600,19.4,20.3
2025,10,32,boom,110.5,Emeka Egbuka,WR,TB,7000,16.7,26.5
2025,10,32,boom,110.5,Kyren Williams,RB,LA,6600,15.3,22.4
2025,10,32,boom,110.5,Sam Darnold,QB,SEA,5800,20.6,7.9
2025,10,32,boom,110.5,J.K. Dobbins,RB,DEN,5700,13.6,9.4
2025,10,32,boom,110.5,Rashid Shaheed,WR,SEA,5200,10.4,3.3
2025,10,32,boom,110.5,Dallas Goedert,TE,PHI,4700,12.0,8.3
2025,10,32,boom,110.5,Michael Wilson,WR,ARI,3300,13.2,7.4
2025,10,32,boom,110.5,CLE DST,DST,CLE,2900,9.5,5.0
2025,10,33,boom,105.3,Bijan Robinson,RB,ATL,8500,19.5,10.8
2025,10,33,boom,105.3,Lamar Jackson,QB,BAL,6800,23.6,16.6
2025,10,33,boom,105.3,Kyren Williams,RB,LA,6600,15.3,22.4
2025,10,33,boom,105.3,A.J. Brown,WR,PHI,6100,16.0,3.3
2025,10,33,boom,105.3,Zay Flowers,WR,BAL,5900,15.9,12.1
2025,10,33,boom,105.3,Brock Bowers,TE,LV,5900,16.3,3.7
2025,10,33,boom,105.3,Rashod Bateman,WR,BAL,3900,16.3,4.0
2025,10,33,boom,105.3,LAR DST,DST,LAR,3200,11.0,6.0
2025,10,33,boom,105.3,Jalen Nailor,WR,MIN,3100,14.0,26.4
2025,10,34,boom,100.5,Christian McCaffrey,RB,SF,9000,23.2,17.6
2025,10,34,boom,100.5,Kyren Williams,RB,LA,6600,15.3,22.4
2025,10,34,boom,100.5,A.J. Brown,WR,PHI,6100,16.0,3.3
2025,10,34,boom,100.5,Jordan Love,QB,GB,5800,18.1,8.8
2025,10,34,boom,100.5,Romeo Doubs,WR,GB,4900,13.5,1.5
2025,10,34,boom,100.5,Dallas Goedert,TE,PHI,4700,12.0,8.3
2025,10,34,boom,100.5,Jauan Jennings,WR,SF,4600,11.3,18.1
2025,10,34,boom,100.5,Christian Watson,WR,GB,4200,8.4,6.5
2025,10,34,boom,100.5,DEN DST,DST,DEN,3500,9.7,14.0
2025,10,35,boom,98.2,Christian McCaffrey,RB,SF,9000,23.2,17.6
2025,10,35,boom,98.2,Bijan Robinson,RB,ATL,8500,19.5,10.8
2025,10,35,boom,98.2,Garrett Wilson,WR,NYJ,6100,13.3,0.0
2025,10,35,boom,98.2,Jaxson Dart,QB,NYG,5700,19.2,27.3
2025,10,35,boom,98.2,Wan'Dale Robinson,WR,NYG,5300,13.0,12.2
2025,10,35,boom,98.2,Rashid Shaheed,WR,SEA,5200,10.4,3.3
2025,10,35,boom,98.2,Theo Johnson,TE,NYG,3800,19.4,14.5
2025,10,35,boom,98.2,Olamide Zaccheaus,WR,CHI,3600,17.0,1.5
2025,10,35,boom,98.2,JAX DST,DST,JAX,2600,8.7,11.0
2025,10,36,boom,94.9,Justin Jefferson,WR,MIN,7900,17.1,7.7
2025,10,36,boom,94.9,Quinshon Judkins,RB,CLE,6500,13.6,10.5
2025,10,36,boom,94.9,A.J. Brown,WR,PHI,6100,16.0,3.3
2025,10,36,boom,94.9,Trey McBride,TE,ARI,6000,14.6,30.7
2025,10,36,boom,94.9,Sam Darnold,QB,SEA,5800,20.6,7.9
2025,10,36,boom,94.9,Jaylen Warren,RB,PIT,5800,13.3,11.1
2025,10,36,boom,94.9,Rashid Shaheed,WR,SEA,5200,10.4,3.3
2025,10,36,boom,94.9,Cooper Kupp,WR,SEA,4100,8.1,9.4
2025,10,36,boom,94.9,JAX DST,DST,JAX,2600,8.7,11.0
2025,10,37,boom,83.9,Justin Jefferson,WR,MIN,7900,17.1,7.7
2025,10,37,boom,83.9,Lamar Jackson,QB,BAL,6800,23.6,16.6
2025,10,37,boom,83.9,Derrick Henry,RB,BAL,6800,13.8,11.4
2025,10,37,boom,83.9,Rachaad White,RB,TB,6400,14.8,10.4
2025,10,37,boom,83.9,Zay Flowers,WR,BAL,5900,15.9,12.1
2025,10,37,boom,83.9,D.J. Moore,WR,CHI,5500,11.5,0.0
2025,10,37,boom,83.9,Sam LaPorta,TE,DET,4400,12.4,10.3
2025,10,37,boom,83.9,Mark Andrews,TE,BAL,3400,16.0,10.4
2025,10,37,boom,83.9,CLE DST,DST,CLE,2900,9.5,5.0
2025,10,38,boom,82.9,Saquon Barkley,RB,PHI,7800,14.9,13.1
2025,10,38,boom,82.9,Josh Jacobs,RB,GB,7600,16.5,20.7
2025,10,38,boom,82.9,Garrett Wilson,WR,NYJ,6100,13.3,0.0
2025,10,38,boom,82.9,DeVonta Smith,WR,PHI,6000,14.6,16.9
2025,10,38,boom,82.9,Jordan Love,QB,GB,5800,18.1,8.8
2025,10,38,boom,82.9,Romeo Doubs,WR,GB,4900,13.5,1.5
2025,10,38,boom,82.9,Christian Watson,WR,GB,4200,8.4,6.5
2025,10,38,boom,82.9,Zach Ertz,TE,WAS,4000,16.8,9.4
2025,10,38,boom,82.9,LAR DST,DST,LAR,3200,11.0,6.0
2025,10,39,boom,82.9,Bijan Robinson,RB,ATL,8500,19.5,10.8
2025,10,39,boom,82.9,Saquon Barkley,RB,PHI,7800,14.9,13.1
2025,10,39,boom,82.9,Bo Nix,QB,DEN,6200,21.8,7.8
2025,10,39,boom,82.9,Courtland Sutton,WR,DEN,6200,13.7,5.4
2025,10,39,boom,82.9,Troy Franklin,WR,DEN,5200,12.6,15.0
2025,10,39,boom,82.9,Sam LaPorta,TE,DET,4400,12.4,10.3
2025,10,39,boom,82.9,Josh Downs,WR,IND,4400,9.7,1.3
2025,10,39,boom,82.9,DEN DST,DST,DEN,3500,9.7,14.0
2025,10,39,boom,82.9,Michael Mayer,TE,LV,2900,13.2,5.2
2025,10,40,boom,71.6,Bijan Robinson,RB,ATL,8500,19.5,10.8
2025,10,40,boom,71.6,Bo Nix,QB,DEN,6200,21.8,7.8
2025,10,40,boom,71.6,Courtland Sutton,WR,DEN,6200,13.7,5.4
2025,10,40,boom,71.6,Brock Bowers,TE,LV,5900,16.3,3.7
2025,10,40,boom,71.6,DK Metcalf,WR,PIT,5400,11.5,6.5
2025,10,40,boom,71.6,Troy Franklin,WR,DEN,5200,12.6,15.0
2025,10,40,boom,71.6,Sean Tucker,RB,TB,4900,4.7,6.1
2025,10,40,boom,71.6,Sam LaPorta,TE,DET,4400,12.4,10.3
2025,10,40,boom,71.6,LAR DST,DST,LAR,3200,11.0,6.0
2025,11,1,boom,188.6,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,1,boom,188.6,Bijan Robinson,RB,ATL,8300,20.0,33.3
2025,11,1,boom,188.6,Trey McBride,TE,ARI,6300,17.3,30.5
2025,11,1,boom,188.6,Rome Odunze,WR,CHI,6200,13.6,6.1
2025,11,1,boom,188.6,Jacoby Brissett,QB,ARI,4900,18.3,26.9
2025,11,1,boom,188.6,Cade Otton,TE,TB,4200,11.3,4.8
2025,11,1,boom,188.6,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,1,boom,188.6,Darnell Mooney,WR,ATL,3700,17.7,6.4
2025,11,1,boom,188.6,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,2,boom,182.9,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,2,boom,182.9,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,2,boom,182.9,Jaylen Waddle,WR,MIA,6600,15.9,8.2
2025,11,2,boom,182.9,Trey McBride,TE,ARI,6300,17.3,30.5
2025,11,2,boom,182.9,Jacoby Brissett,QB,ARI,4900,18.3,26.9
2025,11,2,boom,182.9,Malik Washington,WR,MIA,4100,8.4,7.2
2025,11,2,boom,182.9,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,2,boom,182.9,Andrei Iosivas,WR,CIN,3600,14.7,5.0
2025,11,2,boom,182.9,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,3,boom,180.1,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,3,boom,180.1,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,3,boom,180.1,George Pickens,WR,DAL,7000,17.7,32.4
2025,11,3,boom,180.1,DeVonta Smith,WR,PHI,5900,14.7,1.8
2025,11,3,boom,180.1,Chase Brown,RB,CIN,5700,15.8,18.7
2025,11,3,boom,180.1,Jacoby Brissett,QB,ARI,4900,18.3,26.9
2025,11,3,boom,180.1,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,3,boom,180.1,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,3,boom,180.1,Elijah Higgins,TE,ARI,2500,9.9,2.1
2025,11,4,game,175.4,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,4,game,175.4,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,4,game,175.4,Trey McBride,TE,ARI,6300,17.3,30.5
2025,11,4,game,175.4,Ricky Pearsall,WR,SF,5400,11.2,1.0
2025,11,4,game,175.4,Jacoby Brissett,QB,ARI,4900,18.3,26.9
2025,11,4,game,175.4,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,4,game,175.4,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,4,game,175.4,BAL DST,DST,BAL,3800,10.5,9.0
2025,11,4,game,175.4,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,5,game,170.7,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,5,game,170.7,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,5,game,170.7,George Pickens,WR,DAL,7000,17.7,32.4
2025,11,5,game,170.7,Javonte Williams,RB,DAL,6700,18.0,10.3
2025,11,5,game,170.7,Dak Prescott,QB,DAL,6500,23.0,25.3
2025,11,5,game,170.7,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,5,game,170.7,Xavier Legette,WR,CAR,3600,18.1,18.3
2025,11,5,game,170.7,Michael Mayer,TE,LV,2900,16.7,4.3
2025,11,5,game,170.7,CLE DST,DST,CLE,2400,7.7,17.0
2025,11,6,lev,169.9,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,6,lev,169.9,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,6,lev,169.9,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,6,lev,169.9,Dak Prescott,QB,DAL,6500,23.0,25.3
2025,11,6,lev,169.9,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,6,lev,169.9,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,6,lev,169.9,HOU DST,DST,HOU,3700,10.4,9.0
2025,11,6,lev,169.9,Ryan Flournoy,WR,DAL,3500,14.3,7.2
2025,11,6,lev,169.9,Michael Mayer,TE,LV,2900,16.7,4.3
2025,11,7,game,165.8,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,7,game,165.8,Bijan Robinson,RB,ATL,8300,20.0,33.3
2025,11,7,game,165.8,Drake London,WR,ATL,7400,16.7,21.9
2025,11,7,game,165.8,Trey McBride,TE,ARI,6300,17.3,30.5
2025,11,7,game,165.8,Michael Penix Jr.,QB,ATL,4700,16.6,7.9
2025,11,7,game,165.8,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,7,game,165.8,Darnell Mooney,WR,ATL,3700,17.7,6.4
2025,11,7,game,165.8,Xavier Legette,WR,CAR,3600,18.1,18.3
2025,11,7,game,165.8,KC DST,DST,KC,3100,8.1,2.0
2025,11,8,game,162.2,Bijan Robinson,RB,ATL,8300,20.0,33.3
2025,11,8,game,162.2,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,8,game,162.2,Drake London,WR,ATL,7400,16.7,21.9
2025,11,8,game,162.2,Trey McBride,TE,ARI,6300,17.3,30.5
2025,11,8,game,162.2,Michael Penix Jr.,QB,ATL,4700,16.6,7.9
2025,11,8,game,162.2,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,8,game,162.2,BAL DST,DST,BAL,3800,10.5,9.0
2025,11,8,game,162.2,Darnell Mooney,WR,ATL,3700,17.7,6.4
2025,11,8,game,162.2,Xavier Legette,WR,CAR,3600,18.1,18.3
2025,11,9,boom,153.3,Amon-Ra St. Brown,WR,DET,8400,19.1,6.2
2025,11,9,boom,153.3,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,9,boom,153.3,Javonte Williams,RB,DAL,6700,18.0,10.3
2025,11,9,boom,153.3,Trey McBride,TE,ARI,6300,17.3,30.5
2025,11,9,boom,153.3,Jauan Jennings,WR,SF,5100,12.0,9.4
2025,11,9,boom,153.3,Jacoby Brissett,QB,ARI,4900,18.3,26.9
2025,11,9,boom,153.3,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,9,boom,153.3,Jalen Tolbert,WR,DAL,3300,13.4,0.0
2025,11,9,boom,153.3,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,10,lev,150.6,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,10,lev,150.6,Amon-Ra St. Brown,WR,DET,8400,19.1,6.2
2025,11,10,lev,150.6,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,10,lev,150.6,Drake Maye,QB,NE,6500,21.8,15.4
2025,11,10,lev,150.6,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,10,lev,150.6,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,10,lev,150.6,Hunter Henry,TE,NE,3700,19.5,8.5
2025,11,10,lev,150.6,GB DST,DST,GB,3600,9.5,7.0
2025,11,10,lev,150.6,Mason Taylor,TE,NYJ,3000,13.9,7.0
2025,11,11,game,148.9,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,11,game,148.9,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,11,game,148.9,George Pickens,WR,DAL,7000,17.7,32.4
2025,11,11,game,148.9,Javonte Williams,RB,DAL,6700,18.0,10.3
2025,11,11,game,148.9,Dak Prescott,QB,DAL,6500,23.0,25.3
2025,11,11,game,148.9,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,11,game,148.9,Hunter Henry,TE,NE,3700,19.5,8.5
2025,11,11,game,148.9,Michael Mayer,TE,LV,2900,16.7,4.3
2025,11,11,game,148.9,TEN DST,DST,TEN,2300,7.9,5.0
2025,11,12,lev,140.3,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,12,lev,140.3,Ja'Marr Chase,WR,CIN,8500,21.5,6.0
2025,11,12,lev,140.3,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,12,lev,140.3,Aaron Rodgers,QB,PIT,5400,18.2,9.4
2025,11,12,lev,140.3,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,12,lev,140.3,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,12,lev,140.3,HOU DST,DST,HOU,3700,10.4,9.0
2025,11,12,lev,140.3,Xavier Legette,WR,CAR,3600,18.1,18.3
2025,11,12,lev,140.3,Jonnu Smith,TE,PIT,2900,15.7,0.0
2025,11,13,lev,136.7,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,13,lev,136.7,Ja'Marr Chase,WR,CIN,8500,21.5,6.0
2025,11,13,lev,136.7,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,13,lev,136.7,Joe Flacco,QB,CIN,5500,18.7,10.9
2025,11,13,lev,136.7,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,13,lev,136.7,Zach Ertz,TE,WAS,3800,16.8,8.2
2025,11,13,lev,136.7,Michael Wilson,WR,ARI,3800,18.6,36.5
2025,11,13,lev,136.7,HOU DST,DST,HOU,3700,10.4,9.0
2025,11,13,lev,136.7,Andrei Iosivas,WR,CIN,3600,14.7,5.0
2025,11,14,boom,136.6,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,14,boom,136.6,George Pickens,WR,DAL,7000,17.7,32.4
2025,11,14,boom,136.6,Dak Prescott,QB,DAL,6500,23.0,25.3
2025,11,14,boom,136.6,Jaylen Warren,RB,PIT,6100,17.1,8.7
2025,11,14,boom,136.6,Jake Ferguson,TE,DAL,5300,11.1,11.6
2025,11,14,boom,136.6,Tre Tucker,WR,LV,5100,13.8,14.7
2025,11,14,boom,136.6,Quentin Johnston,WR,LAC,5000,10.9,0.0
2025,11,14,boom,136.6,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,14,boom,136.6,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,15,lev,134.4,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,15,lev,134.4,Amon-Ra St. Brown,WR,DET,8400,19.1,6.2
2025,11,15,lev,134.4,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,15,lev,134.4,Drake Maye,QB,NE,6500,21.8,15.4
2025,11,15,lev,134.4,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,15,lev,134.4,BAL DST,DST,BAL,3800,10.5,9.0
2025,11,15,lev,134.4,Hunter Henry,TE,NE,3700,19.5,8.5
2025,11,15,lev,134.4,Xavier Legette,WR,CAR,3600,18.1,18.3
2025,11,15,lev,134.4,Mason Taylor,TE,NYJ,3000,13.9,7.0
2025,11,16,boom,132.9,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,16,boom,132.9,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,16,boom,132.9,Brock Bowers,TE,LV,6000,14.6,14.2
2025,11,16,boom,132.9,Chase Brown,RB,CIN,5700,15.8,18.7
2025,11,16,boom,132.9,Aaron Rodgers,QB,PIT,5400,18.2,9.4
2025,11,16,boom,132.9,George Kittle,TE,SF,5000,11.8,24.7
2025,11,16,boom,132.9,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,16,boom,132.9,Roman Wilson,WR,PIT,3200,13.2,2.7
2025,11,16,boom,132.9,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,17,boom,132.0,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,17,boom,132.0,Saquon Barkley,RB,PHI,7600,16.0,10.0
2025,11,17,boom,132.0,George Pickens,WR,DAL,7000,17.7,32.4
2025,11,17,boom,132.0,Dak Prescott,QB,DAL,6500,23.0,25.3
2025,11,17,boom,132.0,Tre Tucker,WR,LV,5100,13.8,14.7
2025,11,17,boom,132.0,Blake Corum,RB,LA,4400,6.6,1.5
2025,11,17,boom,132.0,Dalton Schultz,TE,HOU,3900,18.2,11.1
2025,11,17,boom,132.0,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,17,boom,132.0,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,18,boom,131.4,Justin Jefferson,WR,MIN,7500,17.2,11.1
2025,11,18,boom,131.4,George Pickens,WR,DAL,7000,17.7,32.4
2025,11,18,boom,131.4,Javonte Williams,RB,DAL,6700,18.0,10.3
2025,11,18,boom,131.4,Derrick Henry,RB,BAL,6600,14.2,23.2
2025,11,18,boom,131.4,Brock Bowers,TE,LV,6000,14.6,14.2
2025,11,18,boom,131.4,Tre Tucker,WR,LV,5100,13.8,14.7
2025,11,18,boom,131.4,Geno Smith,QB,LV,4700,18.8,13.9
2025,11,18,boom,131.4,Jalen Nailor,WR,MIN,3500,16.0,2.6
2025,11,18,boom,131.4,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,19,lev,129.0,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,19,lev,129.0,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,19,lev,129.0,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,19,lev,129.0,Drake Maye,QB,NE,6500,21.8,15.4
2025,11,19,lev,129.0,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,19,lev,129.0,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,19,lev,129.0,BAL DST,DST,BAL,3800,10.5,9.0
2025,11,19,lev,129.0,Hunter Henry,TE,NE,3700,19.5,8.5
2025,11,19,lev,129.0,Mason Taylor,TE,NYJ,3000,13.9,7.0
2025,11,20,boom,127.1,Jaxon Smith-Njigba,WR,SEA,8900,19.3,23.6
2025,11,20,boom,127.1,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,20,boom,127.1,Drake Maye,QB,NE,6500,21.8,15.4
2025,11,20,boom,127.1,Ashton Jeanty,RB,LV,6500,16.3,9.4
2025,11,20,boom,127.1,Stefon Diggs,WR,NE,6300,13.7,22.5
2025,11,20,boom,127.1,Malik Washington,WR,MIA,4100,8.4,7.2
2025,11,20,boom,127.1,Hunter Henry,TE,NE,3700,19.5,8.5
2025,11,20,boom,127.1,Mason Taylor,TE,NYJ,3000,13.9,7.0
2025,11,20,boom,127.1,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,21,boom,126.2,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,21,boom,126.2,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,21,boom,126.2,Dak Prescott,QB,DAL,6500,23.0,25.3
2025,11,21,boom,126.2,Tony Pollard,RB,TEN,5300,9.6,5.6
2025,11,21,boom,126.2,Jake Ferguson,TE,DAL,5300,11.1,11.6
2025,11,21,boom,126.2,Tre Tucker,WR,LV,5100,13.8,14.7
2025,11,21,boom,126.2,Jauan Jennings,WR,SF,5100,12.0,9.4
2025,11,21,boom,126.2,Hunter Henry,TE,NE,3700,19.5,8.5
2025,11,21,boom,126.2,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,22,boom,125.8,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,22,boom,125.8,Amon-Ra St. Brown,WR,DET,8400,19.1,6.2
2025,11,22,boom,125.8,Bijan Robinson,RB,ATL,8300,20.0,33.3
2025,11,22,boom,125.8,Keenan Allen,WR,LAC,5300,10.5,9.3
2025,11,22,boom,125.8,Tre Tucker,WR,LV,5100,13.8,14.7
2025,11,22,boom,125.8,Geno Smith,QB,LV,4700,18.8,13.9
2025,11,22,boom,125.8,Jalen Tolbert,WR,DAL,3300,13.4,0.0
2025,11,22,boom,125.8,Michael Mayer,TE,LV,2900,16.7,4.3
2025,11,22,boom,125.8,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,23,game,124.4,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,23,game,124.4,George Pickens,WR,DAL,7000,17.7,32.4
2025,11,23,game,124.4,Javonte Williams,RB,DAL,6700,18.0,10.3
2025,11,23,game,124.4,Dak Prescott,QB,DAL,6500,23.0,25.3
2025,11,23,game,124.4,Ashton Jeanty,RB,LV,6500,16.3,9.4
2025,11,23,game,124.4,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,23,game,124.4,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,23,game,124.4,Hunter Henry,TE,NE,3700,19.5,8.5
2025,11,23,game,124.4,HOU DST,DST,HOU,3700,10.4,9.0
2025,11,24,boom,120.6,Jahmyr Gibbs,RB,DET,8200,17.7,22.6
2025,11,24,boom,120.6,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,24,boom,120.6,George Pickens,WR,DAL,7000,17.7,32.4
2025,11,24,boom,120.6,Chase Brown,RB,CIN,5700,15.8,18.7
2025,11,24,boom,120.6,Aaron Rodgers,QB,PIT,5400,18.2,9.4
2025,11,24,boom,120.6,Jauan Jennings,WR,SF,5100,12.0,9.4
2025,11,24,boom,120.6,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,24,boom,120.6,Jonnu Smith,TE,PIT,2900,15.7,0.0
2025,11,24,boom,120.6,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,25,boom,120.2,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,25,boom,120.2,CeeDee Lamb,WR,DAL,8000,19.9,17.6
2025,11,25,boom,120.2,Brock Bowers,TE,LV,6000,14.6,14.2
2025,11,25,boom,120.2,Jordan Addison,WR,MIN,5500,12.1,10.0
2025,11,25,boom,120.2,David Montgomery,RB,DET,5200,10.2,4.7
2025,11,25,boom,120.2,Geno Smith,QB,LV,4700,18.8,13.9
2025,11,25,boom,120.2,Jakobi Meyers,WR,JAX,4600,10.3,11.4
2025,11,25,boom,120.2,BAL DST,DST,BAL,3800,10.5,9.0
2025,11,25,boom,120.2,Michael Mayer,TE,LV,2900,16.7,4.3
2025,11,26,lev,119.2,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,26,lev,119.2,Ja'Marr Chase,WR,CIN,8500,21.5,6.0
2025,11,26,lev,119.2,Bijan Robinson,RB,ATL,8300,20.0,33.3
2025,11,26,lev,119.2,Drake Maye,QB,NE,6500,21.8,15.4
2025,11,26,lev,119.2,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,26,lev,119.2,Mack Hollins,WR,NE,3900,22.3,10.4
2025,11,26,lev,119.2,Hunter Henry,TE,NE,3700,19.5,8.5
2025,11,26,lev,119.2,KC DST,DST,KC,3100,8.1,2.0
2025,11,26,lev,119.2,Mason Taylor,TE,NYJ,3000,13.9,7.0
2025,11,27,boom,116.3,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,27,boom,116.3,Ja'Marr Chase,WR,CIN,8500,21.5,6.0
2025,11,27,boom,116.3,Javonte Williams,RB,DAL,6700,18.0,10.3
2025,11,27,boom,116.3,Brock Bowers,TE,LV,6000,14.6,14.2
2025,11,27,boom,116.3,Geno Smith,QB,LV,4700,18.8,13.9
2025,11,27,boom,116.3,Jakobi Meyers,WR,JAX,4600,10.3,11.4
2025,11,27,boom,116.3,Sterling Shepard,WR,TB,4200,7.6,10.1
2025,11,27,boom,116.3,Tyler Lockett,WR,LV,3400,11.7,6.3
2025,11,27,boom,116.3,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,28,boom,114.1,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,28,boom,114.1,Justin Jefferson,WR,MIN,7500,17.2,11.1
2025,11,28,boom,114.1,Javonte Williams,RB,DAL,6700,18.0,10.3
2025,11,28,boom,114.1,Zay Flowers,WR,BAL,6400,13.6,11.3
2025,11,28,boom,114.1,Tre Tucker,WR,LV,5100,13.8,14.7
2025,11,28,boom,114.1,Geno Smith,QB,LV,4700,18.8,13.9
2025,11,28,boom,114.1,Dallas Goedert,TE,PHI,4500,11.1,4.4
2025,11,28,boom,114.1,Michael Mayer,TE,LV,2900,16.7,4.3
2025,11,28,boom,114.1,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,29,boom,109.8,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,29,boom,109.8,Saquon Barkley,RB,PHI,7600,16.0,10.0
2025,11,29,boom,109.8,Trey McBride,TE,ARI,6300,17.3,30.5
2025,11,29,boom,109.8,Ricky Pearsall,WR,SF,5400,11.2,1.0
2025,11,29,boom,109.8,Jake Ferguson,TE,DAL,5300,11.1,11.6
2025,11,29,boom,109.8,Mac Jones,QB,SF,5300,14.5,-0.3
2025,11,29,boom,109.8,Jauan Jennings,WR,SF,5100,12.0,9.4
2025,11,29,boom,109.8,Xavier Weaver,WR,ARI,3000,11.3,3.5
2025,11,29,boom,109.8,LAR DST,DST,LAR,2900,12.2,9.0
2025,11,30,lev,109.5,Christian McCaffrey,RB,SF,9000,25.5,35.1
2025,11,30,lev,109.5,Ja'Marr Chase,WR,CIN,8500,21.5,6.0
2025,11,30,lev,109.5,De'Von Achane,RB,MIA,8100,22.6,24.5
2025,11,30,lev,109.5,Joe Flacco,QB,CIN,5500,18.7,10.9
2025,11,30,lev,109.5,Calvin Austin III,WR,PIT,4000,19.2,1.5
2025,11,30,lev,109.5,Dalton Schultz,TE,HOU,3900,18.2,11.1
2025,11,30,lev,109.5,Darnell Mooney,WR,ATL,3700,17.7,6.4
